"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"ENSG00000154997",18.92345,-0.08696536,0.391049,-0.2223899,0.8240103,0.9469335,FALSE
"ENSG00000155008",609.9727,0.7074231,0.1822283,3.88207,0.0001035709,0.001642494,FALSE
"ENSG00000155011",12.50451,-1.630999,0.5785927,-2.818906,0.004818761,0.0370834,FALSE
"ENSG00000155016",1303.409,0.2410823,0.1706447,1.412774,0.1577222,0.4185566,FALSE
"ENSG00000155026",4.998799,-0.658921,0.757152,-0.8702626,0.3841569,NA,FALSE
"ENSG00000155034",287.1359,0.3105695,0.1723073,1.802416,0.07147999,0.2553969,FALSE
"ENSG00000155052",2.583715,0.1535956,1.095176,0.1402474,0.8884645,NA,FALSE
"ENSG00000155066",19.50468,0.05489938,0.4292218,0.1279045,0.8982246,0.9710391,FALSE
"ENSG00000155070",0.7415716,1.110248,2.025747,0.5480686,0.5836448,NA,FALSE
"ENSG00000155085",147.6322,-0.3272338,0.256149,-1.277513,0.2014211,0.4810032,FALSE
"ENSG00000155087",0.2855509,0.6955465,3.525454,0.1972928,0.8435984,NA,FALSE
"ENSG00000155090",687.6549,-0.5915007,0.2233806,-2.647951,0.008098138,0.05496601,FALSE
"ENSG00000155093",17.99336,0.05529217,0.69533,0.07951932,0.9366196,0.983226,FALSE
"ENSG00000155096",2267.031,-0.1666269,0.1191451,-1.39852,0.1619569,0.4244081,FALSE
"ENSG00000155097",1692.696,0.2038799,0.09657927,2.111011,0.03477137,0.1562648,FALSE
"ENSG00000155099",367.7419,-0.1791025,0.1717979,-1.042519,0.2971713,0.6006485,FALSE
"ENSG00000155100",200.4628,0.2339862,0.1601707,1.460855,0.1440552,0.3961716,FALSE
"ENSG00000155111",840.0864,-0.1562697,0.1746886,-0.8945616,0.3710215,0.6717418,FALSE
"ENSG00000155115",399.0112,0.06360761,0.1570747,0.4049513,0.6855133,0.8852404,FALSE
"ENSG00000155158",359.8808,-0.2347067,0.1737106,-1.351136,0.1766518,0.4465466,FALSE
